transaction_id,customer_id,transaction_date,amount,category
36235,33367,2004-03-05T12:55:17.000+05:30,80700.52,Sea@^food
71136,20994,2004-03-08T14:33:48.000+05:30,89817.27,Sea@^food
4505,83728,2004-03-11T02:26:20.000+05:30,135454.39,Sea@^food
48896,26120,2004-03-12T12:41:38.000+05:30,45055.7,Sea@^food
38418,14398,2004-03-13T12:55:07.000+05:30,137254.75,Sea@^food
82454,24065,2004-03-14T19:47:06.000+05:30,113315.33,Sea@^food
86367,11456,2004-03-18T02:54:34.000+05:30,46303.24,Sea@^food
53894,6262,2004-03-19T20:55:44.000+05:30,112160.76,Sea@^food
16186,36318,2004-03-20T00:15:48.000+05:30,140529.39,Sea@^food
17554,76076,2004-03-22T13:53:55.000+05:30,35265.28,Sea@^food
15173,61323,2004-03-24T21:22:20.000+05:30,109976.49,Sea@^food
10628,27795,2004-03-30T12:57:52.000+05:30,84509.46,Sea@^food
72924,26241,2004-04-01T11:34:02.000+05:30,148365.62,Sea@^food
84285,31304,2004-04-01T22:26:45.000+05:30,79147.93,Sea@^food
20820,62338,2004-04-04T12:31:42.000+05:30,110693.33,Sea@^food
39600,1664,2004-04-06T00:02:37.000+05:30,64486.72,Sea@^food
28546,63221,2004-04-07T03:35:48.000+05:30,89004.16,Sea@^food
21705,58294,2004-04-15T14:01:55.000+05:30,64591.69,Sea@^food
75147,54286,2004-04-21T02:16:08.000+05:30,130658.43,Sea@^food
19274,79715,2004-04-21T16:24:59.000+05:30,72872.63,Sea@^food
24102,43219,2004-04-22T12:40:23.000+05:30,70393.06,Sea@^food
61803,68256,2004-04-22T12:42:02.000+05:30,50070.36,Sea@^food
28827,59764,2004-04-23T12:26:14.000+05:30,115303.38,Sea@^food
53421,11847,2004-04-25T08:29:15.000+05:30,88120.5,Sea@^food
62568,63274,2004-04-25T16:51:17.000+05:30,63610.25,Fronzen #Foods
66038,12385,2004-04-25T22:17:03.000+05:30,111985.98,Sea@^food
42943,48924,2004-04-27T08:39:19.000+05:30,84963.82,Sea@^food
74471,30921,2004-04-28T11:24:36.000+05:30,114423.41,Sea@^food
66840,81086,2004-04-28T17:31:19.000+05:30,143334.08,Sea@^food
15290,82538,2004-05-03T01:29:14.000+05:30,56818.25,Sea@^food
72483,47135,2004-05-03T08:11:39.000+05:30,33456.62,Sea@^food
83115,59717,2004-05-04T03:03:48.000+05:30,79487.02,Sea@^food
37206,27851,2004-05-04T14:59:51.000+05:30,34541.23,Sea@^food
73255,32602,2004-05-05T09:15:08.000+05:30,84041.29,Sea@^food
59677,30741,2004-05-05T10:39:20.000+05:30,40412.59,Sea@^food
68670,87813,2004-05-06T04:44:57.000+05:30,126795.72,Sea@^food
27313,70503,2004-05-07T08:22:51.000+05:30,146628.64,Sea@^food
77414,69394,2004-05-10T00:07:59.000+05:30,60928.61,Sea@^food
87530,43542,2004-05-11T22:31:49.000+05:30,46086.53,Sea@^food
85363,3852,2004-05-13T03:23:39.000+05:30,113625.25,Sea@^food
36377,44371,2004-05-13T13:49:07.000+05:30,61500.7,Sea@^food
29280,82817,2004-05-18T03:28:53.000+05:30,90488.6,Sea@^food
19907,42150,2004-05-20T16:42:02.000+05:30,97854.04,Sea@^food
36400,62701,2004-05-22T19:55:18.000+05:30,30191.09,Sea@^food
15251,42825,2004-05-23T12:07:31.000+05:30,54017.53,Sea@^food
3157,35851,2004-05-24T22:56:27.000+05:30,47537.42,Sea@^food
78548,23516,2004-05-25T19:11:28.000+05:30,77880.23,Sea@^food
10256,87023,2004-05-28T09:59:38.000+05:30,42088.83,Sea@^food
26215,18998,2004-05-29T07:40:52.000+05:30,102986.16,Sea@^food
6803,25293,2004-05-30T04:03:01.000+05:30,109714.8,Sea@^food
59626,62394,2004-05-30T18:47:47.000+05:30,78829.19,Sea@^food
86891,86541,2004-06-02T07:07:09.000+05:30,52875.66,Sea@^food
40855,83602,2004-06-03T12:11:33.000+05:30,43022.97,Sea@^food
73931,81632,2004-06-04T11:28:39.000+05:30,32912.73,Sea@^food
22821,80613,2004-06-05T01:18:43.000+05:30,148342.22,Sea@^food
25042,16266,2004-06-05T18:45:17.000+05:30,69855.77,Sea@^food
89130,64434,2004-06-07T04:43:30.000+05:30,59055.17,Sea@^food
2569,30472,2004-06-07T13:50:15.000+05:30,31138.76,Sea@^food
67942,32361,2004-06-07T16:26:04.000+05:30,100185.66,Sea@^food
34553,54256,2004-06-10T14:45:59.000+05:30,104439.5,Sea@^food
68246,18783,2004-06-12T00:49:45.000+05:30,104015.8,Sea@^food
74165,61670,2004-06-13T01:51:03.000+05:30,123426.36,Sea@^food
8979,6737,2004-06-16T05:41:25.000+05:30,115732.44,Sea@^food
46760,49594,2004-06-20T00:33:08.000+05:30,36887.52,Fronzen #Foods
33687,82219,2004-06-20T00:46:20.000+05:30,73363.09,Sea@^food
54768,12769,2004-06-21T11:30:18.000+05:30,95486.06,Sea@^food
42936,50680,2004-06-22T02:02:37.000+05:30,110507.7,Sea@^food
9047,36977,2004-06-25T20:00:39.000+05:30,40783.1,Sea@^food
63894,24858,2004-06-27T11:36:43.000+05:30,148964.47,Sea@^food
88800,24215,2004-06-28T09:48:54.000+05:30,138338.41,Sea@^food
31547,4903,2004-06-30T16:08:42.000+05:30,69702.49,Sea@^food
46082,8293,2004-07-02T04:41:16.000+05:30,114593.94,Sea@^food
22388,64647,2004-07-04T18:14:22.000+05:30,51209.07,Sea@^food
54266,77768,2004-07-08T09:38:35.000+05:30,33331.33,Sea@^food
65862,75884,2004-07-08T13:57:53.000+05:30,57758.9,Sea@^food
74763,47861,2004-07-09T10:44:09.000+05:30,54635.7,Sea@^food
70286,3942,2004-07-09T15:21:27.000+05:30,97195.89,Sea@^food
25424,48149,2004-07-10T03:50:38.000+05:30,98578.97,Sea@^food
60325,5676,2004-07-10T04:37:38.000+05:30,84051.26,Sea@^food
49549,6844,2004-07-12T07:30:05.000+05:30,107926.92,Sea@^food
23704,8026,2004-07-15T11:43:09.000+05:30,143039.44,Sea@^food
42286,48554,2004-07-17T09:34:48.000+05:30,122983.87,Sea@^food
47143,48728,2004-07-18T19:00:28.000+05:30,111211.93,Sea@^food
76836,68416,2004-07-19T12:52:55.000+05:30,116093.65,Sea@^food
6574,72694,2004-07-20T15:25:50.000+05:30,90584.96,Sea@^food
25281,42872,2004-07-20T17:04:25.000+05:30,141493.27,Sea@^food
27780,56328,2004-07-21T21:52:00.000+05:30,118941.37,Sea@^food
78014,86789,2004-07-22T18:20:47.000+05:30,119085.15,Sea@^food
37148,6677,2004-08-01T20:58:05.000+05:30,79375.78,Sea@^food
64185,25603,2004-08-03T21:01:48.000+05:30,30197.69,Fronzen #Foods
79633,55723,2004-08-05T09:37:24.000+05:30,120160.57,Sea@^food
79983,36871,2004-08-10T21:58:00.000+05:30,123412.19,Sea@^food
33537,89698,2004-08-11T02:00:36.000+05:30,137510.08,Sea@^food
68822,58066,2004-08-14T14:38:59.000+05:30,86049.24,Sea@^food
41134,25307,2004-08-17T12:40:31.000+05:30,86449.79,Sea@^food
9807,80389,2004-08-17T16:18:15.000+05:30,107066.57,Sea@^food
34973,86918,2004-08-22T12:16:57.000+05:30,46281.23,Sea@^food
8961,78788,2004-08-26T14:40:00.000+05:30,71640.19,Sea@^food
18846,63838,2004-08-27T16:30:38.000+05:30,107535.38,Sea@^food
69183,13635,2004-08-30T00:30:42.000+05:30,81668.64,Sea@^food
3633,70687,2004-09-01T21:34:19.000+05:30,70119.92,Sea@^food
75377,14005,2004-09-04T12:57:36.000+05:30,62821.81,Sea@^food
79155,85701,2004-09-06T04:55:45.000+05:30,112181.4,Sea@^food
22926,85972,2004-09-08T19:16:07.000+05:30,70818.66,Sea@^food
14254,24453,2004-09-09T21:57:58.000+05:30,47789.22,Sea@^food
74092,11139,2004-09-11T23:39:30.000+05:30,110005.13,Sea@^food
23735,29714,2004-09-18T11:55:46.000+05:30,87006.91,Sea@^food
43335,61823,2004-09-21T06:06:36.000+05:30,93621.38,Sea@^food
707,68557,2004-09-21T10:34:58.000+05:30,123790.24,Sea@^food
30825,7535,2004-09-24T16:43:44.000+05:30,122735.22,Sea@^food
12059,50017,2004-09-26T20:49:08.000+05:30,126534.13,Sea@^food
46925,59154,2004-09-29T18:29:49.000+05:30,61005.84,Sea@^food
9133,26549,2004-09-30T07:02:19.000+05:30,98133.37,Sea@^food
55259,49287,2004-10-02T04:07:50.000+05:30,122895.81,Sea@^food
3234,62224,2004-10-05T12:59:22.000+05:30,88297.01,Sea@^food
44901,87941,2004-10-06T04:26:24.000+05:30,117034.84,Sea@^food
86945,51279,2004-10-08T21:47:25.000+05:30,131621.79,Sea@^food
57312,15282,2004-10-09T06:04:39.000+05:30,40013.51,Fronzen #Foods
53663,11154,2004-10-10T11:38:17.000+05:30,113572.83,Sea@^food
55715,88564,2004-10-10T21:39:12.000+05:30,51353.01,Sea@^food
89633,82837,2004-10-15T09:18:19.000+05:30,99364.36,Sea@^food
88357,85836,2004-10-15T15:23:44.000+05:30,81935.66,Sea@^food
55186,16010,2004-10-16T09:41:56.000+05:30,44830.4,Sea@^food
57621,66298,2004-10-17T18:14:09.000+05:30,73347.79,Sea@^food
33369,42980,2004-10-22T10:52:43.000+05:30,93085.77,Sea@^food
53983,38681,2004-10-23T10:27:18.000+05:30,127461.9,Fronzen #Foods
41223,63426,2004-10-26T13:31:20.000+05:30,52839.25,Sea@^food
17506,69093,2004-10-27T03:58:07.000+05:30,64484.85,Sea@^food
50339,25389,2004-10-29T15:15:53.000+05:30,92271.33,Sea@^food
83233,87867,2004-10-30T13:05:23.000+05:30,97763.88,Sea@^food
63373,41663,2004-10-30T19:49:18.000+05:30,123085.14,Sea@^food
540,37441,2004-11-01T07:28:52.000+05:30,129137.86,Sea@^food
52771,77390,2004-11-03T01:57:18.000+05:30,97861.69,Sea@^food
9786,36398,2004-11-03T11:25:05.000+05:30,137786.58,Sea@^food
46480,85964,2004-11-03T18:18:40.000+05:30,58978.04,Sea@^food
54294,23697,2004-11-07T08:45:05.000+05:30,118210.41,Sea@^food
10345,84000,2004-11-07T22:27:26.000+05:30,65391.76,Sea@^food
63766,62203,2004-11-08T15:29:23.000+05:30,103924.98,Sea@^food
27235,64990,2004-11-11T04:56:20.000+05:30,46510.98,Sea@^food
39551,69023,2004-11-11T05:12:22.000+05:30,94354.49,Sea@^food
35633,71080,2004-11-13T03:32:31.000+05:30,138177.22,Fronzen #Foods
6286,78784,2004-11-14T21:25:51.000+05:30,140347.41,Sea@^food
67498,71392,2004-11-15T23:23:04.000+05:30,145930.82,Sea@^food
78381,80672,2004-11-18T07:27:40.000+05:30,56899.01,Sea@^food
49351,875,2004-11-19T06:08:14.000+05:30,147095.65,Fronzen #Foods
45618,73972,2004-11-24T16:05:55.000+05:30,61578.9,Sea@^food
33105,64607,2004-11-26T03:49:40.000+05:30,39782.05,Sea@^food
72810,87408,2004-11-30T15:36:56.000+05:30,56273.89,Sea@^food
42688,38347,2004-12-01T20:33:51.000+05:30,135939.18,Sea@^food
50551,34572,2004-12-02T11:07:04.000+05:30,146801.24,Sea@^food
12510,71760,2004-12-02T23:34:16.000+05:30,81097.71,Sea@^food
2629,35874,2004-12-04T21:16:21.000+05:30,31479.26,Sea@^food
56509,50223,2004-12-05T09:19:24.000+05:30,55083.57,Sea@^food
11211,20387,2004-12-06T19:06:57.000+05:30,100343.28,Sea@^food
35571,17661,2004-12-07T00:59:10.000+05:30,131629.06,Sea@^food
27019,5966,2004-12-08T13:13:49.000+05:30,128820.21,Sea@^food
11236,68821,2004-12-09T20:33:55.000+05:30,69005.54,Sea@^food
60574,11328,2004-12-11T12:42:19.000+05:30,40192.4,Sea@^food
27256,7711,2004-12-14T02:39:49.000+05:30,134753.18,Fronzen #Foods
16806,24410,2004-12-15T11:12:27.000+05:30,137652.52,Sea@^food
16438,53138,2004-12-15T18:31:33.000+05:30,68119.03,Sea@^food
67419,13740,2004-12-16T01:00:17.000+05:30,42622.17,Sea@^food
5814,41247,2004-12-20T05:39:28.000+05:30,74115.02,Sea@^food
71242,17224,2004-12-23T02:45:08.000+05:30,75609.1,Sea@^food
54492,36080,2004-12-25T17:41:28.000+05:30,67321.15,Sea@^food
54396,49019,2004-12-26T23:50:33.000+05:30,31279.87,Sea@^food
36246,22272,2004-12-27T22:15:28.000+05:30,76179.54,Sea@^food
6109,11517,2004-12-28T18:38:32.000+05:30,86910.86,Sea@^food
76163,31788,2004-12-30T07:20:12.000+05:30,41776.63,Sea@^food
70550,63650,2005-01-02T00:17:06.000+05:30,53648.84,Sea@^food
81252,25064,2005-01-02T11:38:14.000+05:30,35486.08,Sea@^food
80692,15573,2005-01-03T00:00:50.000+05:30,32689.13,Sea@^food
6615,85932,2005-01-04T03:10:19.000+05:30,107025.2,Sea@^food
651,57564,2005-01-09T14:15:55.000+05:30,53688.31,Sea@^food
89557,73960,2005-01-10T14:34:38.000+05:30,120355.79,Sea@^food
11169,87009,2005-01-11T08:23:35.000+05:30,39435.05,Sea@^food
59765,7079,2005-01-12T06:37:10.000+05:30,117097.3,Sea@^food
42829,11599,2005-01-16T00:38:21.000+05:30,45022.67,Sea@^food
59058,17401,2005-01-17T12:32:23.000+05:30,36418.63,Sea@^food
40254,59493,2005-01-18T07:36:10.000+05:30,85349.03,Sea@^food
10799,48442,2005-01-19T19:09:05.000+05:30,135815.88,Sea@^food
81568,1683,2005-01-19T23:29:37.000+05:30,144610.24,Sea@^food
30788,22915,2005-01-20T20:14:10.000+05:30,30744.25,Sea@^food
58459,42465,2005-01-21T06:55:56.000+05:30,79077.15,Sea@^food
77003,42226,2005-01-21T07:48:28.000+05:30,113899.18,Sea@^food
47457,58527,2005-01-25T01:24:47.000+05:30,41136.87,Sea@^food
11486,58245,2005-01-25T16:12:21.000+05:30,138587.71,Sea@^food
41736,59191,2005-01-26T05:07:06.000+05:30,95494.34,Sea@^food
43366,47211,2005-01-29T17:06:47.000+05:30,92205.77,Sea@^food
9331,65795,2005-01-30T11:54:51.000+05:30,111705.58,Sea@^food
12681,6095,2005-01-31T04:13:01.000+05:30,143073.46,Sea@^food
64321,83463,2005-02-03T00:02:28.000+05:30,124943.63,Sea@^food
3850,34805,2005-02-03T00:32:57.000+05:30,126010.91,Sea@^food
21821,42754,2005-02-03T10:07:16.000+05:30,46035.84,Sea@^food
32687,41659,2005-02-05T16:42:31.000+05:30,91417.81,Sea@^food
31780,79916,2005-02-06T14:11:07.000+05:30,127594.09,Sea@^food
46495,15822,2005-02-06T14:13:35.000+05:30,52345.42,Sea@^food
10556,83805,2005-02-08T12:09:43.000+05:30,140391.98,Sea@^food
1583,20667,2005-02-09T07:06:54.000+05:30,61110.57,Sea@^food
78813,29419,2005-02-10T06:47:12.000+05:30,35330.45,Sea@^food
88830,68790,2005-02-11T05:46:44.000+05:30,51868.81,Sea@^food
43426,60429,2005-02-13T06:17:17.000+05:30,127676.11,Sea@^food
73357,89095,2005-02-14T07:13:00.000+05:30,46966.84,Sea@^food
57770,37568,2005-02-14T07:57:39.000+05:30,149352.36,Sea@^food
71976,14230,2005-02-14T15:03:49.000+05:30,130453.29,Sea@^food
88878,4632,2005-02-16T01:46:06.000+05:30,107707.39,Sea@^food
28259,4398,2005-02-19T14:03:54.000+05:30,35556.84,Sea@^food
85880,19052,2005-02-20T03:45:33.000+05:30,106786.66,Sea@^food
42526,21690,2005-02-21T06:04:14.000+05:30,77460.24,Sea@^food
31478,36756,2005-02-21T18:19:50.000+05:30,72085.95,Sea@^food
29270,38807,2005-02-22T11:28:40.000+05:30,130471.05,Sea@^food
15600,10908,2005-02-26T03:38:25.000+05:30,85839.78,Sea@^food
65121,82019,2005-02-26T17:40:10.000+05:30,111792.12,Sea@^food
32488,74796,2005-02-28T06:14:46.000+05:30,44775.11,Sea@^food
6650,20902,2005-03-02T19:54:18.000+05:30,142416.31,Sea@^food
74129,78876,2005-03-03T19:06:29.000+05:30,64386.2,Sea@^food
85042,78203,2005-03-04T14:48:21.000+05:30,61995.03,Sea@^food
60929,21310,2005-03-07T09:11:21.000+05:30,141434.07,Sea@^food
45817,14600,2005-03-13T13:49:06.000+05:30,58477.45,Sea@^food
27804,71547,2005-03-15T11:23:45.000+05:30,31616.41,Sea@^food
6677,27318,2005-03-16T08:05:36.000+05:30,129191.19,Sea@^food
55191,61960,2005-03-17T01:14:05.000+05:30,72591.87,Sea@^food
2663,81252,2005-03-21T03:43:15.000+05:30,94411.2,Sea@^food
8474,89775,2005-03-21T12:21:32.000+05:30,70759.91,Sea@^food
71426,11480,2005-03-24T17:35:46.000+05:30,45225.41,Sea@^food
80575,55088,2005-03-25T14:00:58.000+05:30,55420.99,Sea@^food
87492,32771,2005-03-27T03:37:17.000+05:30,78040.55,Sea@^food
67257,39844,2005-03-28T22:02:58.000+05:30,142834.69,Sea@^food
18843,71907,2005-03-29T03:53:16.000+05:30,100100.92,Fronzen #Foods
64975,49699,2005-03-30T21:20:53.000+05:30,112579.32,Sea@^food
79427,58647,2005-03-30T22:22:05.000+05:30,37096.9,Sea@^food
30066,88112,2005-04-01T09:59:33.000+05:30,133335.16,Sea@^food
20990,43639,2005-04-01T10:19:36.000+05:30,87846.17,Sea@^food
84802,20237,2005-04-01T16:39:45.000+05:30,78680.55,Sea@^food
18961,60805,2005-04-03T22:40:21.000+05:30,68309.8,Sea@^food
48014,74770,2005-04-04T08:50:55.000+05:30,68993.0,Sea@^food
30240,9696,2005-04-04T16:27:55.000+05:30,72375.14,Sea@^food
51069,28734,2005-04-08T05:15:08.000+05:30,71991.8,Sea@^food
89736,75186,2005-04-09T01:06:16.000+05:30,64490.12,Sea@^food
8350,44413,2005-04-13T10:53:02.000+05:30,109959.32,Sea@^food
69577,17952,2005-04-16T04:59:38.000+05:30,99965.88,Sea@^food
38815,84772,2005-04-17T12:17:14.000+05:30,132660.65,Sea@^food
3237,37601,2005-04-19T10:10:49.000+05:30,84030.68,Sea@^food
89957,16026,2005-04-20T22:01:52.000+05:30,100116.54,Sea@^food
33129,66437,2005-04-21T08:34:59.000+05:30,61933.41,Sea@^food
35251,67190,2005-04-21T20:38:12.000+05:30,116520.21,Sea@^food
80420,38048,2005-04-24T23:35:58.000+05:30,101750.75,Sea@^food
79709,40017,2005-04-28T01:53:14.000+05:30,101776.26,Sea@^food
23,57127,2005-04-30T21:33:47.000+05:30,144823.83,Sea@^food
68154,54437,2005-05-01T14:16:32.000+05:30,80157.58,Sea@^food
11280,89966,2005-05-03T07:21:04.000+05:30,98757.84,Sea@^food
22241,21287,2005-05-05T11:09:05.000+05:30,127464.11,Sea@^food
69098,45172,2005-05-05T20:56:07.000+05:30,79444.99,Sea@^food
16945,22855,2005-05-07T11:33:59.000+05:30,116691.73,Sea@^food
50737,12620,2005-05-08T17:52:16.000+05:30,115460.96,Sea@^food
50881,6978,2005-05-10T11:04:54.000+05:30,114202.57,Sea@^food
40483,27718,2005-05-12T05:55:42.000+05:30,99306.36,Fronzen #Foods
66655,964,2005-05-12T23:03:59.000+05:30,85514.4,Sea@^food
40049,77435,2005-05-14T21:49:48.000+05:30,64829.07,Sea@^food
62353,72314,2005-05-18T06:54:43.000+05:30,135295.16,Sea@^food
38911,26904,2005-05-19T09:03:50.000+05:30,82751.79,Sea@^food
69138,9418,2005-05-23T01:38:36.000+05:30,32779.36,Sea@^food
48822,38301,2005-05-26T13:03:08.000+05:30,40699.35,Sea@^food
49666,54908,2005-05-30T09:14:41.000+05:30,103529.78,Sea@^food
72226,54179,2005-05-30T19:09:42.000+05:30,104137.74,Sea@^food
31429,5031,2005-06-02T01:06:08.000+05:30,114886.05,Sea@^food
53530,68332,2005-06-03T03:43:58.000+05:30,114104.63,Sea@^food
47174,37339,2005-06-03T08:16:43.000+05:30,56731.01,Sea@^food
58650,22150,2005-06-05T02:13:56.000+05:30,77469.62,Sea@^food
18927,58465,2005-06-08T06:00:54.000+05:30,135634.68,Sea@^food
29197,60873,2005-06-09T19:47:25.000+05:30,140129.62,Sea@^food
83542,27011,2005-06-13T04:22:24.000+05:30,69380.27,Sea@^food
63191,1391,2005-06-13T23:58:40.000+05:30,77031.87,Sea@^food
69759,73411,2005-06-16T11:03:51.000+05:30,86240.49,Sea@^food
32659,9986,2005-06-17T20:31:36.000+05:30,136636.38,Sea@^food
39631,43313,2005-06-19T16:32:48.000+05:30,70193.91,Sea@^food
11221,15625,2005-06-22T08:20:07.000+05:30,137162.48,Sea@^food
39014,15790,2005-06-22T09:37:53.000+05:30,52830.97,Sea@^food
22854,44109,2005-06-24T05:59:15.000+05:30,104087.41,Sea@^food
24735,26065,2005-06-24T10:59:32.000+05:30,115367.13,Sea@^food
17688,48728,2005-06-24T19:18:09.000+05:30,55010.92,Sea@^food
46340,49004,2005-06-27T03:24:09.000+05:30,78148.44,Sea@^food
22433,55473,2005-06-27T09:13:50.000+05:30,145050.17,Sea@^food
29000,86599,2005-06-27T10:54:20.000+05:30,106855.57,Sea@^food
34988,65594,2005-06-28T10:24:42.000+05:30,93029.96,Sea@^food
25440,64325,2005-06-29T16:39:09.000+05:30,127016.6,Sea@^food
13543,8811,2005-06-30T10:11:39.000+05:30,104246.72,Sea@^food
67414,59128,2005-07-01T01:51:58.000+05:30,147498.28,Fronzen #Foods
33835,60273,2005-07-03T05:00:32.000+05:30,123080.05,Sea@^food
40495,67799,2005-07-03T14:48:12.000+05:30,56457.79,Fronzen #Foods
70731,2253,2005-07-08T00:36:21.000+05:30,149536.08,Sea@^food
75496,87901,2005-07-10T07:23:08.000+05:30,63737.66,Sea@^food
742,33069,2005-07-12T14:39:09.000+05:30,77146.04,Sea@^food
82814,44299,2005-07-12T23:54:58.000+05:30,40741.39,Sea@^food
57600,31218,2005-07-13T18:31:28.000+05:30,62245.66,Sea@^food
59108,44110,2005-07-14T17:14:56.000+05:30,140318.98,Fronzen #Foods
48396,19580,2005-07-21T00:04:57.000+05:30,81932.19,Sea@^food
14887,22809,2005-07-22T18:52:18.000+05:30,68699.29,Sea@^food
77042,78740,2005-07-24T23:33:59.000+05:30,83547.64,Sea@^food
46549,26121,2005-07-27T11:56:59.000+05:30,48605.27,Sea@^food
18239,5272,2005-08-02T01:12:59.000+05:30,80503.71,Sea@^food
87837,77613,2005-08-02T06:54:10.000+05:30,60239.3,Sea@^food
39290,54687,2005-08-02T10:19:48.000+05:30,55720.02,Sea@^food
69931,65049,2005-08-05T02:51:19.000+05:30,114916.85,Sea@^food
9824,13473,2005-08-05T15:20:41.000+05:30,57032.93,Sea@^food
37474,66988,2005-08-07T05:31:59.000+05:30,74577.3,Sea@^food
11790,61857,2005-08-09T04:17:35.000+05:30,84372.9,Fronzen #Foods
16753,88498,2005-08-10T10:30:31.000+05:30,103611.57,Sea@^food
7893,38512,2005-08-10T17:52:17.000+05:30,80453.05,Sea@^food
34769,77833,2005-08-12T12:14:43.000+05:30,37635.72,Sea@^food
85092,38931,2005-08-12T15:59:53.000+05:30,105278.81,Sea@^food
78082,60308,2005-08-13T08:54:30.000+05:30,135408.67,Sea@^food
33532,19088,2005-08-15T09:54:41.000+05:30,41560.23,Sea@^food
1931,47576,2005-08-16T17:23:23.000+05:30,66235.93,Sea@^food
13384,36919,2005-08-17T09:57:44.000+05:30,76533.66,Sea@^food
80493,9045,2005-08-18T11:34:50.000+05:30,46131.86,Sea@^food
6794,61045,2005-08-18T15:46:05.000+05:30,138125.2,Sea@^food
10621,9711,2005-08-20T13:12:44.000+05:30,87409.22,Sea@^food
81117,34565,2005-08-25T02:26:41.000+05:30,66040.19,Sea@^food
78891,75207,2005-08-29T13:14:10.000+05:30,65287.3,Sea@^food
56463,29811,2005-08-31T02:54:18.000+05:30,101496.2,Sea@^food
63522,16922,2005-09-01T20:52:11.000+05:30,128664.2,Sea@^food
60011,33984,2005-09-08T16:18:19.000+05:30,82399.92,Sea@^food
65906,2524,2005-09-09T10:03:21.000+05:30,95103.3,Sea@^food
14988,24912,2005-09-12T23:57:29.000+05:30,136160.03,Fronzen #Foods
87028,37596,2005-09-13T20:28:45.000+05:30,81499.77,Sea@^food
75300,27155,2005-09-16T02:22:44.000+05:30,38754.16,Sea@^food
28705,12609,2005-09-18T05:10:33.000+05:30,44537.98,Sea@^food
39185,20412,2005-09-18T23:38:22.000+05:30,66192.72,Fronzen #Foods
76323,14774,2005-09-19T00:24:41.000+05:30,140672.84,Sea@^food
82290,62294,2005-09-20T11:41:54.000+05:30,72665.76,Sea@^food
68371,21155,2005-09-21T22:02:16.000+05:30,78621.2,Sea@^food
77438,46592,2005-09-21T23:57:56.000+05:30,128079.18,Sea@^food
84819,67876,2005-09-23T06:55:46.000+05:30,72386.57,Sea@^food
54940,45642,2005-09-23T22:03:28.000+05:30,61922.46,Sea@^food
20405,2318,2005-09-24T20:48:34.000+05:30,124760.34,Sea@^food
82513,74000,2005-09-25T12:25:34.000+05:30,119952.68,Sea@^food
79455,80425,2005-09-26T02:21:18.000+05:30,118437.24,Sea@^food
44057,8626,2005-10-01T03:28:42.000+05:30,137374.33,Sea@^food
48128,29888,2005-10-01T04:33:35.000+05:30,107750.12,Sea@^food
44586,28118,2005-10-02T12:35:13.000+05:30,44966.26,Sea@^food
43629,29588,2005-10-05T05:58:37.000+05:30,39114.09,Sea@^food
27024,49681,2005-10-05T06:49:37.000+05:30,83204.08,Sea@^food
70948,13356,2005-10-11T07:36:45.000+05:30,106950.51,Sea@^food
32290,84051,2005-10-11T13:54:13.000+05:30,71522.06,Sea@^food
75368,28539,2005-10-11T15:02:30.000+05:30,85070.85,Sea@^food
51015,1187,2005-10-12T13:22:46.000+05:30,55668.03,Sea@^food
14902,688,2005-10-12T17:54:45.000+05:30,55207.05,Sea@^food
72139,52394,2005-10-14T14:05:45.000+05:30,99248.69,Fronzen #Foods
45301,67943,2005-10-17T18:19:44.000+05:30,80369.0,Sea@^food
82868,44774,2005-10-22T05:06:26.000+05:30,57927.67,Sea@^food
52836,8741,2005-10-22T14:59:07.000+05:30,68293.55,Sea@^food
10488,66487,2005-10-25T07:46:26.000+05:30,146154.01,Sea@^food
53656,35195,2005-10-27T08:24:28.000+05:30,111519.05,Sea@^food
58266,51083,2005-10-31T08:08:02.000+05:30,56887.43,Sea@^food
38347,7063,2005-10-31T19:26:47.000+05:30,77729.19,Sea@^food
44225,80766,2005-11-01T13:13:11.000+05:30,35711.91,Sea@^food
76443,1811,2005-11-01T15:55:47.000+05:30,136993.31,Sea@^food
20811,51312,2005-11-01T19:41:25.000+05:30,134517.99,Sea@^food
29837,50653,2005-11-02T02:03:45.000+05:30,106498.49,Sea@^food
75643,72419,2005-11-03T17:23:04.000+05:30,95061.66,Sea@^food
12045,36787,2005-11-04T16:20:10.000+05:30,102433.13,Sea@^food
45794,41508,2005-11-05T06:30:54.000+05:30,66794.44,Sea@^food
17011,1943,2005-11-08T18:46:20.000+05:30,114494.41,Sea@^food
80196,73566,2005-11-09T09:46:31.000+05:30,84080.98,Sea@^food
57285,66864,2005-11-12T15:28:42.000+05:30,36321.5,Sea@^food
58355,29729,2005-11-13T00:28:51.000+05:30,132106.75,Sea@^food
47428,26195,2005-11-13T14:18:00.000+05:30,44123.24,Sea@^food
88818,60010,2005-11-15T08:06:03.000+05:30,84196.29,Sea@^food
9694,36087,2005-11-15T13:59:35.000+05:30,86476.48,Sea@^food
36917,56532,2005-11-19T08:32:48.000+05:30,117881.12,Sea@^food
16702,10580,2005-11-20T18:05:04.000+05:30,84834.14,Sea@^food
25573,13983,2005-11-21T16:00:15.000+05:30,127327.56,Sea@^food
80126,50571,2005-11-22T16:51:52.000+05:30,111014.87,Sea@^food
73949,30495,2005-11-24T12:47:08.000+05:30,69417.09,Sea@^food
13581,66281,2005-11-24T18:00:11.000+05:30,112620.22,Sea@^food
